time,switch_id,src_ip,dst_ip,proto,in_port,pkt_rate,byte_rate,avg_pkt_size,duration,pair_flow,port_src_count,label
678.04,2,172.16.253.136,10.0.0.100,17,4,1131.8,164248.13,145.1,4.08,0,239,1
371.54,2,10.0.0.2,10.0.0.100,6,3,516.78,187782.11,363.4,18.48,1,1,0
584.31,2,10.0.0.1,10.0.0.100,17,3,28.28,4303.91,152.2,14.24,1,3,0
360.65,3,10.0.0.1,10.0.0.100,17,2,570.19,609930.19,1069.7,20.46,1,2,0
301.75,3,10.0.0.3,10.0.0.100,6,1,101.35,100617.0,992.8,8.63,1,44,0
723.7,1,192.168.58.229,10.0.0.100,6,5,1584.58,197598.16,124.7,3.18,0,493,1
420.14,1,10.0.0.2,10.0.0.100,17,2,34.16,19817.08,580.2,11.44,1,1,0
121.33,3,10.0.0.1,10.0.0.100,17,3,83.34,46109.84,553.2,12.23,1,2,0
378.0,1,10.0.0.3,10.0.0.100,6,1,5.31,901.67,169.9,26.32,1,15,0
239.9,2,10.0.0.3,10.0.0.100,6,2,39.17,53409.47,1363.5,9.97,1,2,0
709.12,2,172.16.67.177,10.0.0.100,17,4,1969.11,952360.51,483.6,4.01,1,185,1
682.11,2,172.16.230.101,10.0.0.100,17,5,1603.38,637446.71,397.6,4.61,0,398,1
738.95,1,192.168.235.232,10.0.0.100,6,4,2115.16,182010.79,86.1,0.66,0,2,1
108.33,2,10.0.0.3,10.0.0.100,6,3,50.37,51316.52,1018.9,29.36,1,1,0
688.28,2,172.16.128.186,10.0.0.100,17,4,1123.53,269537.88,239.9,3.77,0,53,1
356.76,1,10.0.0.3,10.0.0.100,6,3,49.83,62978.19,1264.0,2.28,1,2,0
757.43,1,192.168.130.81,10.0.0.100,6,5,2423.6,143252.61,59.1,5.78,0,1,1
331.17,2,10.0.0.1,10.0.0.100,17,2,391.88,364819.43,931.0,18.97,0,3,0
10.35,2,10.0.0.2,10.0.0.100,6,2,53.72,7412.56,138.0,25.15,1,3,0
712.14,2,172.16.218.88,10.0.0.100,17,4,632.01,212327.54,336.0,5.67,0,2,1
290.89,2,10.0.0.1,10.0.0.100,6,2,111.07,59834.66,538.7,12.9,1,1,0
623.19,1,10.0.0.2,10.0.0.100,6,1,41.64,45629.07,1095.7,12.48,1,43,0
747.03,3,192.168.183.154,10.0.0.100,6,5,1328.73,160487.42,120.8,1.41,0,496,1
274.63,3,10.0.0.2,10.0.0.100,17,3,10.44,2488.81,238.3,19.42,1,2,0
458.46,3,10.0.0.3,10.0.0.100,17,2,30.59,35840.88,1171.7,16.96,1,2,0
571.89,1,10.0.0.1,10.0.0.100,6,1,85.75,93254.86,1087.5,23.17,1,16,0
214.88,1,10.0.0.1,10.0.0.100,6,2,63.92,72527.17,1134.6,19.09,1,2,0
403.24,3,10.0.0.3,10.0.0.100,17,3,14.05,1011.58,72.0,0.94,1,3,0
12.08,3,10.0.0.2,10.0.0.100,17,3,13.16,11315.54,860.0,25.6,1,2,0
709.0,2,172.16.234.90,10.0.0.100,17,4,1136.73,83522.36,73.5,4.11,1,3,1
767.86,3,192.168.140.19,10.0.0.100,6,5,989.89,55438.08,56.0,4.86,0,2,1
696.0,2,172.16.118.242,10.0.0.100,17,5,2044.47,935829.44,457.7,2.27,0,113,1
75.74,3,10.0.0.3,10.0.0.100,6,3,98.31,84173.88,856.2,13.64,1,1,0
713.44,1,172.16.65.129,10.0.0.100,17,4,703.87,226760.37,322.2,0.81,0,74,1
474.1,2,10.0.0.3,10.0.0.100,6,3,99.58,51087.5,513.1,16.8,0,2,0
639.56,1,10.0.0.1,10.0.0.100,6,3,49.3,54061.49,1096.6,3.26,0,1,0
503.68,2,10.0.0.2,10.0.0.100,6,1,81.96,43129.46,526.2,16.23,1,18,0
172.97,3,10.0.0.3,10.0.0.100,17,2,2.42,548.24,226.3,13.04,1,3,0
721.09,3,172.16.38.179,10.0.0.100,17,5,1782.66,812027.11,455.5,0.68,0,202,1
589.82,3,10.0.0.2,10.0.0.100,17,3,111.35,153763.51,1380.9,16.67,1,1,0
690.21,1,172.16.107.6,10.0.0.100,17,4,1313.15,492698.4,375.2,4.33,0,226,1
78.69,1,10.0.0.2,10.0.0.100,17,2,94.94,67607.8,712.1,22.13,1,3,0
550.72,2,10.0.0.3,10.0.0.100,6,2,30.5,2231.43,73.2,26.06,1,1,0
707.58,3,172.16.137.221,10.0.0.100,17,4,2346.31,666849.44,284.2,7.11,0,3,1
516.57,2,10.0.0.1,10.0.0.100,17,3,28.74,6703.71,233.3,26.64,1,1,0
192.31,1,10.0.0.3,10.0.0.100,6,1,72.42,50918.47,703.1,9.99,1,23,0
312.32,2,10.0.0.1,10.0.0.100,6,3,44.6,7548.08,169.2,14.99,1,1,0
438.76,2,10.0.0.2,10.0.0.100,6,3,41.33,9960.64,241.0,14.54,0,2,0
46.58,2,10.0.0.1,10.0.0.100,17,1,57.81,32382.06,560.1,12.92,1,21,0
679.0,3,172.16.144.136,10.0.0.100,17,5,2555.01,230336.52,90.2,2.41,0,1,1
697.09,2,172.16.77.197,10.0.0.100,17,4,2087.5,960307.59,460.0,7.22,0,318,1
513.47,2,10.0.0.2,10.0.0.100,6,3,37.36,49404.56,1322.3,13.09,0,2,0
365.72,2,10.0.0.1,10.0.0.100,17,1,30.33,25477.23,839.9,14.58,1,21,0
231.34,2,10.0.0.2,10.0.0.100,6,2,97.08,102011.68,1050.8,21.8,1,1,0
683.3,1,172.16.147.43,10.0.0.100,17,4,979.13,318116.29,324.9,2.56,0,204,1
706.96,2,172.16.110.194,10.0.0.100,17,5,640.29,54166.38,84.6,5.46,1,48,1
679.24,3,172.16.236.182,10.0.0.100,17,4,847.18,351641.69,415.1,6.04,0,124,1
219.03,2,10.0.0.2,10.0.0.100,6,3,59.61,9186.13,154.1,0.67,1,1,0
23.86,2,10.0.0.1,10.0.0.100,17,3,30.85,2591.16,84.0,13.2,1,1,0
768.15,2,192.168.153.94,10.0.0.100,6,4,992.39,82500.49,83.1,4.55,0,215,1
681.04,2,172.16.184.22,10.0.0.100,17,5,2323.26,866303.38,372.9,6.43,0,3,1
739.56,2,192.168.20.114,10.0.0.100,6,4,1811.33,207874.28,114.8,1.3,0,267,1
699.01,3,172.16.1.94,10.0.0.100,17,4,269.65,57029.15,211.5,2.73,0,231,1
197.54,2,10.0.0.2,10.0.0.100,6,2,32.03,4060.26,126.7,20.09,1,2,0
745.83,3,192.168.176.186,10.0.0.100,6,5,1398.61,144665.69,103.4,1.19,0,200,1
588.27,2,10.0.0.3,10.0.0.100,17,2,85.54,105460.02,1232.9,13.7,1,2,0
402.09,3,10.0.0.2,10.0.0.100,6,3,40.0,9401.45,235.1,26.87,0,1,0
428.33,1,10.0.0.1,10.0.0.100,6,2,117.51,163341.45,1390.1,12.66,1,1,0
377.18,2,10.0.0.2,10.0.0.100,17,3,84.11,108947.65,1295.3,1.76,1,3,0
9.84,1,10.0.0.3,10.0.0.100,6,1,46.94,33929.11,722.8,26.84,1,29,0
767.51,1,192.168.5.62,10.0.0.100,6,5,1725.36,164617.74,95.4,1.52,1,340,1
698.59,3,172.16.217.64,10.0.0.100,17,4,1768.08,739064.51,418.0,6.36,0,199,1
188.59,2,10.0.0.2,10.0.0.100,17,3,87.42,111847.25,1279.4,22.36,1,1,0
100.66,1,10.0.0.2,10.0.0.100,6,3,108.73,87709.01,806.7,24.7,1,1,0
523.91,1,10.0.0.3,10.0.0.100,6,3,57.69,3813.34,66.1,20.0,0,2,0
734.72,2,192.168.113.135,10.0.0.100,6,4,1829.51,121561.1,66.4,2.23,0,2,1
134.86,1,10.0.0.2,10.0.0.100,17,2,76.7,64167.19,836.6,20.29,1,1,0
587.18,3,10.0.0.3,10.0.0.100,17,3,29.3,7038.85,240.2,27.18,1,3,0
676.25,2,172.16.29.204,10.0.0.100,17,5,1957.9,295530.23,150.9,1.81,0,231,1
239.07,2,10.0.0.1,10.0.0.100,6,3,49.01,64435.92,1314.6,28.4,1,3,0
724.62,2,192.168.24.227,10.0.0.100,6,5,1724.93,111966.84,64.9,1.66,0,3,1
319.39,3,10.0.0.2,10.0.0.100,17,1,7.37,891.7,121.0,11.63,1,20,0
552.1,2,10.0.0.3,10.0.0.100,17,2,330.11,291787.92,883.9,1.07,1,3,0
722.06,3,172.16.59.132,10.0.0.100,17,5,1868.06,436185.85,233.5,0.69,0,3,1
758.55,3,192.168.189.182,10.0.0.100,6,4,2297.98,219272.21,95.4,2.23,0,389,1
699.08,2,172.16.232.190,10.0.0.100,17,4,1562.35,408077.19,261.2,1.97,0,164,1
361.93,1,10.0.0.3,10.0.0.100,6,2,22.06,2991.71,135.6,21.42,1,3,0
610.81,2,10.0.0.2,10.0.0.100,17,3,334.43,125746.72,376.0,2.25,1,2,0
254.25,3,10.0.0.3,10.0.0.100,6,1,26.85,36870.64,1373.5,16.33,1,45,0
368.43,1,10.0.0.2,10.0.0.100,17,3,110.78,120014.57,1083.4,18.81,1,2,0
401.85,2,10.0.0.1,10.0.0.100,17,3,52.98,4129.65,77.9,27.27,1,3,0
740.48,3,192.168.164.40,10.0.0.100,6,5,2157.92,135940.36,63.0,2.92,0,196,1
491.05,3,10.0.0.3,10.0.0.100,6,2,464.56,200058.2,430.6,8.72,1,3,0
212.8,2,10.0.0.1,10.0.0.100,6,2,566.03,539693.98,953.5,20.16,1,3,0
244.13,3,10.0.0.2,10.0.0.100,17,3,57.57,67159.43,1166.5,2.17,1,3,0
76.88,2,10.0.0.1,10.0.0.100,6,3,42.45,55478.8,1307.0,19.2,1,3,0
697.26,2,172.16.5.237,10.0.0.100,17,4,1132.64,304942.73,269.2,1.46,0,63,1
184.27,3,10.0.0.2,10.0.0.100,17,3,81.65,97354.14,1192.3,27.94,1,2,0
768.77,2,192.168.52.127,10.0.0.100,6,4,448.5,48866.26,109.0,2.73,0,54,1
707.93,1,172.16.162.8,10.0.0.100,17,4,1453.96,704667.61,484.7,2.54,0,325,1
761.21,3,192.168.234.41,10.0.0.100,6,5,533.65,31535.89,59.1,2.4,0,41,1
666.31,2,10.0.0.3,10.0.0.100,17,3,51.57,7934.55,153.9,19.84,1,3,0
346.14,1,10.0.0.1,10.0.0.100,6,2,110.37,123537.91,1119.4,15.74,1,2,0
120.61,2,10.0.0.3,10.0.0.100,6,3,597.33,569948.98,954.2,20.17,1,2,0
746.2,1,192.168.84.126,10.0.0.100,6,5,1274.01,115845.31,90.9,5.05,0,111,1
84.1,2,10.0.0.3,10.0.0.100,17,2,84.46,122002.08,1444.5,7.28,1,3,0
730.12,3,192.168.128.117,10.0.0.100,6,5,1133.93,99099.68,87.4,3.55,0,2,1
707.17,2,172.16.48.68,10.0.0.100,17,5,972.82,169024.51,173.7,7.93,0,232,1
127.95,3,10.0.0.1,10.0.0.100,6,3,20.1,2149.37,106.9,3.01,1,1,0
720.29,3,172.16.211.66,10.0.0.100,17,4,2280.7,427641.61,187.5,1.16,0,132,1
336.33,3,10.0.0.2,10.0.0.100,6,2,47.3,10830.14,229.0,29.84,1,3,0
684.57,3,172.16.240.198,10.0.0.100,17,5,1134.54,262997.88,231.8,2.89,0,265,1
757.59,3,192.168.100.238,10.0.0.100,6,4,257.65,34785.83,135.0,1.68,0,219,1
161.26,3,10.0.0.1,10.0.0.100,6,1,51.96,55998.93,1077.7,9.99,1,36,0
754.76,2,192.168.44.86,10.0.0.100,6,4,1772.45,144399.8,81.5,0.93,0,173,1
73.1,1,10.0.0.3,10.0.0.100,6,2,112.88,61650.76,546.1,25.25,1,1,0
297.2,3,10.0.0.2,10.0.0.100,6,3,114.9,119370.85,1038.9,13.03,1,2,0
272.53,3,10.0.0.3,10.0.0.100,6,3,50.33,46115.92,916.2,21.12,1,3,0
280.15,2,10.0.0.2,10.0.0.100,17,3,215.49,95972.75,445.4,19.38,1,2,0
568.65,3,10.0.0.1,10.0.0.100,17,2,105.93,104017.8,981.9,26.57,1,1,0
360.43,3,10.0.0.1,10.0.0.100,6,3,27.11,6486.33,239.3,27.22,1,3,0
611.93,2,10.0.0.2,10.0.0.100,6,2,38.37,27095.71,706.2,4.91,0,1,0
323.42,1,10.0.0.2,10.0.0.100,6,1,516.6,436739.48,845.4,25.73,1,9,0
694.25,1,172.16.11.228,10.0.0.100,17,4,2999.04,314053.64,104.7,5.7,0,2,1
753.05,2,192.168.172.35,10.0.0.100,6,5,1710.27,130532.42,76.3,3.43,0,259,1
700.96,2,172.16.209.130,10.0.0.100,17,5,2683.27,354761.19,132.2,6.97,0,356,1
755.75,3,192.168.181.25,10.0.0.100,6,4,1063.82,122263.61,114.9,5.65,0,330,1
614.38,2,10.0.0.1,10.0.0.100,6,3,26.22,3133.91,119.5,3.26,1,3,0
413.98,3,10.0.0.2,10.0.0.100,6,2,12.45,2634.82,211.6,25.9,1,2,0
252.06,3,10.0.0.3,10.0.0.100,17,1,13.95,3409.56,244.4,20.84,0,20,0
715.84,3,172.16.37.229,10.0.0.100,17,5,1421.37,528680.62,372.0,5.23,0,3,1
525.47,1,10.0.0.1,10.0.0.100,6,2,40.74,20722.34,508.7,25.01,1,1,0
664.13,1,10.0.0.3,10.0.0.100,17,3,13.26,12602.23,950.4,23.3,1,3,0
754.24,2,192.168.177.223,10.0.0.100,6,4,478.54,62413.18,130.4,5.41,0,3,1
707.43,3,172.16.229.122,10.0.0.100,17,4,2389.45,202403.39,84.7,2.18,0,299,1
241.54,3,10.0.0.1,10.0.0.100,6,2,92.27,120712.49,1308.2,24.09,1,1,0
591.88,2,10.0.0.1,10.0.0.100,6,1,30.69,25608.45,834.5,2.35,1,9,0
703.04,3,172.16.216.101,10.0.0.100,17,5,518.94,198639.35,382.8,5.02,0,3,1
149.41,2,10.0.0.2,10.0.0.100,6,1,371.78,88035.33,236.8,21.27,1,45,0
132.49,3,10.0.0.3,10.0.0.100,17,3,105.31,56044.09,532.2,24.78,0,2,0
759.49,2,192.168.170.117,10.0.0.100,6,4,1056.67,138165.44,130.8,5.49,0,156,1
695.18,1,172.16.96.222,10.0.0.100,17,5,1479.15,572909.58,387.3,6.35,0,266,1
703.4,1,172.16.203.143,10.0.0.100,17,5,839.23,57511.8,68.5,7.32,0,2,1
626.66,2,10.0.0.1,10.0.0.100,17,2,44.19,28353.9,641.6,22.56,1,2,0
758.13,2,192.168.239.192,10.0.0.100,6,4,2338.49,139309.34,59.6,1.75,1,266,1
742.91,2,192.168.177.176,10.0.0.100,6,4,1133.74,133435.33,117.7,1.0,0,492,1
624.89,1,10.0.0.1,10.0.0.100,6,2,55.51,47342.4,852.9,10.22,0,2,0
240.27,1,10.0.0.2,10.0.0.100,6,2,89.48,109554.21,1224.4,5.51,1,1,0
466.88,2,10.0.0.3,10.0.0.100,17,3,119.28,134991.42,1131.7,3.74,1,2,0
719.49,3,172.16.54.65,10.0.0.100,17,4,719.24,186057.83,258.7,0.36,0,260,1
370.97,1,10.0.0.3,10.0.0.100,6,3,8.25,838.19,101.6,9.39,1,2,0
69.23,3,10.0.0.1,10.0.0.100,6,3,82.78,65072.54,786.1,20.04,1,1,0
720.16,1,172.16.9.4,10.0.0.100,17,5,1657.6,348652.51,210.3,1.66,0,2,1
743.56,2,192.168.154.220,10.0.0.100,6,4,2303.16,198621.42,86.2,1.59,0,80,1
676.17,1,172.16.125.153,10.0.0.100,17,5,583.41,191822.73,328.8,6.09,0,1,1
237.22,2,10.0.0.1,10.0.0.100,17,3,15.28,14703.26,962.0,16.09,0,1,0
413.58,2,10.0.0.3,10.0.0.100,6,1,27.73,3208.99,115.7,29.38,0,19,0
722.21,1,172.16.20.122,10.0.0.100,17,4,2587.12,540267.02,208.8,6.7,0,248,1
754.03,3,192.168.125.193,10.0.0.100,6,5,428.58,24665.33,57.6,4.36,0,1,1
629.55,3,10.0.0.3,10.0.0.100,17,3,556.41,521801.67,937.8,6.94,1,2,0
731.6,2,192.168.210.137,10.0.0.100,6,4,2136.32,164322.33,76.9,4.81,1,60,1
267.56,3,10.0.0.2,10.0.0.100,17,2,55.92,32004.75,572.3,1.16,1,2,0
603.87,1,10.0.0.2,10.0.0.100,6,1,88.25,103372.64,1171.4,21.24,0,39,0
682.95,3,172.16.8.42,10.0.0.100,17,5,2861.43,454628.55,158.9,5.88,0,359,1
66.06,3,10.0.0.3,10.0.0.100,17,3,21.89,17153.13,783.6,2.38,0,2,0
214.52,3,10.0.0.2,10.0.0.100,6,3,14.27,16759.28,1174.5,20.8,1,1,0
693.99,3,172.16.61.208,10.0.0.100,17,4,2910.45,510762.24,175.5,3.75,0,138,1
232.29,2,10.0.0.2,10.0.0.100,6,3,33.28,17526.88,526.6,9.44,1,3,0
90.51,1,10.0.0.3,10.0.0.100,6,3,53.54,56508.29,1055.5,7.67,0,3,0
699.43,3,172.16.33.7,10.0.0.100,17,5,2937.36,573035.65,195.1,1.68,0,326,1
508.81,2,10.0.0.2,10.0.0.100,17,2,100.24,136182.39,1358.6,7.42,1,1,0
150.36,2,10.0.0.1,10.0.0.100,17,3,41.04,5968.12,145.4,19.68,1,2,0
547.37,3,10.0.0.3,10.0.0.100,17,2,30.15,2620.94,86.9,8.4,1,3,0
320.14,3,10.0.0.2,10.0.0.100,6,2,51.58,11520.22,223.3,22.39,1,1,0
524.54,2,10.0.0.3,10.0.0.100,6,2,38.98,52319.84,1342.1,28.66,1,2,0
193.41,2,10.0.0.3,10.0.0.100,6,3,42.83,23329.68,544.7,29.53,1,1,0
281.8,1,10.0.0.1,10.0.0.100,6,2,97.94,66990.39,684.0,26.55,1,1,0
284.17,3,10.0.0.2,10.0.0.100,17,2,2.01,136.64,67.9,27.72,1,2,0
364.34,2,10.0.0.1,10.0.0.100,17,1,59.59,14163.29,237.7,10.46,1,29,0
432.79,3,10.0.0.1,10.0.0.100,17,2,97.17,54798.35,564.0,22.37,1,2,0
422.3,2,10.0.0.3,10.0.0.100,17,3,14.7,2341.4,159.2,10.69,1,3,0
325.25,3,10.0.0.1,10.0.0.100,17,1,21.4,26488.34,1237.8,23.05,1,23,0
686.36,1,172.16.64.195,10.0.0.100,17,5,1043.6,148633.29,142.4,4.17,0,352,1
753.29,1,192.168.123.238,10.0.0.100,6,4,1191.57,82454.65,69.2,4.75,0,2,1
373.89,1,10.0.0.1,10.0.0.100,17,1,18.39,22642.1,1230.9,6.0,1,8,0
750.75,1,192.168.203.98,10.0.0.100,6,4,1784.79,104827.93,58.7,3.18,0,325,1
20.2,3,10.0.0.3,10.0.0.100,17,2,13.6,19091.96,1403.9,11.43,1,2,0
699.53,1,172.16.155.149,10.0.0.100,17,4,1037.21,238693.59,230.1,6.38,0,376,1
727.36,1,192.168.85.53,10.0.0.100,6,5,2175.02,129145.73,59.4,4.63,0,109,1
484.63,1,10.0.0.3,10.0.0.100,17,1,56.67,78289.94,1381.5,24.07,0,41,0
243.02,2,10.0.0.3,10.0.0.100,6,2,119.69,138721.02,1159.0,5.42,1,3,0
277.83,1,10.0.0.2,10.0.0.100,17,3,51.91,42974.94,827.9,14.98,1,1,0
711.23,1,172.16.255.13,10.0.0.100,17,5,331.24,112623.86,340.0,7.95,0,135,1
194.39,2,10.0.0.1,10.0.0.100,17,2,101.91,85131.15,835.4,7.65,1,3,0
658.5,2,10.0.0.3,10.0.0.100,17,2,63.08,61197.14,970.2,25.43,1,1,0
746.81,1,192.168.237.68,10.0.0.100,6,5,1069.48,87568.34,81.9,4.37,0,2,1
7.53,2,10.0.0.3,10.0.0.100,17,2,76.68,61192.51,798.0,15.59,1,2,0
551.65,3,10.0.0.2,10.0.0.100,17,1,2.92,528.98,181.0,1.62,0,24,0
165.92,3,10.0.0.3,10.0.0.100,6,3,20.94,5146.34,245.8,11.81,1,3,0
690.41,2,172.16.17.59,10.0.0.100,17,4,908.74,411193.97,452.5,5.75,0,3,1
208.27,1,10.0.0.2,10.0.0.100,6,1,73.79,97218.74,1317.5,1.74,1,21,0
740.78,1,192.168.23.231,10.0.0.100,6,5,1761.11,127177.82,72.2,5.41,0,2,1
726.69,1,192.168.206.58,10.0.0.100,6,5,421.21,47029.8,111.7,5.72,0,248,1
418.77,1,10.0.0.1,10.0.0.100,6,2,45.08,49844.63,1105.8,11.51,1,3,0
713.48,3,172.16.145.133,10.0.0.100,17,4,1912.22,967623.94,506.0,0.69,0,312,1
164.93,1,10.0.0.3,10.0.0.100,17,3,86.92,66536.07,765.5,24.54,1,3,0
582.12,1,10.0.0.2,10.0.0.100,6,2,16.67,3827.52,229.7,18.54,1,1,0
630.96,2,10.0.0.3,10.0.0.100,17,3,111.83,117466.64,1050.4,22.27,1,3,0
431.96,3,10.0.0.1,10.0.0.100,17,3,71.16,101322.02,1423.9,14.19,1,2,0
191.4,3,10.0.0.3,10.0.0.100,6,2,105.36,67926.15,644.7,3.89,1,1,0
326.76,3,10.0.0.3,10.0.0.100,6,1,537.88,339524.11,631.2,1.16,1,23,0
706.89,2,172.16.219.149,10.0.0.100,17,5,2982.81,953174.74,319.6,0.8,0,97,1
695.68,3,172.16.180.75,10.0.0.100,17,5,1352.83,203577.55,150.5,7.35,0,356,1
181.85,1,10.0.0.1,10.0.0.100,6,3,86.54,52905.79,611.4,4.72,1,2,0
18.47,2,10.0.0.2,10.0.0.100,17,1,42.46,24866.97,585.6,22.55,1,39,0
755.31,2,192.168.215.215,10.0.0.100,6,5,511.28,59722.44,116.8,5.87,0,2,1
702.71,3,172.16.44.117,10.0.0.100,17,4,561.73,207371.27,369.2,3.78,0,1,1
706.56,3,172.16.173.177,10.0.0.100,17,5,1551.85,765724.29,493.4,7.53,0,103,1
366.11,3,10.0.0.1,10.0.0.100,6,1,39.82,7348.35,184.5,3.33,1,24,0
490.94,1,10.0.0.2,10.0.0.100,6,2,75.47,75471.29,1000.0,7.43,1,3,0
742.17,1,192.168.15.174,10.0.0.100,6,5,1881.21,242686.37,129.0,3.16,0,2,1
352.63,3,10.0.0.1,10.0.0.100,6,2,44.29,54582.24,1232.5,12.16,1,2,0
749.26,2,192.168.85.94,10.0.0.100,6,5,2129.72,249943.25,117.4,5.55,0,93,1
536.75,1,10.0.0.2,10.0.0.100,6,2,13.5,2220.5,164.4,10.05,0,1,0
281.11,1,10.0.0.2,10.0.0.100,17,1,92.38,94285.3,1020.6,15.43,0,29,0
736.74,3,192.168.150.38,10.0.0.100,6,4,262.38,32686.72,124.6,4.75,0,437,1
596.24,3,10.0.0.3,10.0.0.100,17,3,110.82,104117.73,939.5,20.2,1,2,0
168.65,1,10.0.0.2,10.0.0.100,17,3,86.1,73751.32,856.6,23.96,1,3,0
733.86,2,192.168.205.232,10.0.0.100,6,5,2276.53,261406.71,114.8,3.61,0,268,1
44.1,3,10.0.0.1,10.0.0.100,6,1,68.24,34886.2,511.3,8.6,0,32,0
32.33,3,10.0.0.2,10.0.0.100,6,2,20.71,1925.01,92.9,21.43,1,2,0
357.88,1,10.0.0.2,10.0.0.100,6,2,107.61,136099.25,1264.7,21.74,0,2,0
237.87,3,10.0.0.1,10.0.0.100,17,3,95.92,89336.84,931.3,22.31,0,2,0
627.05,3,10.0.0.3,10.0.0.100,17,2,12.78,8652.83,677.2,1.86,1,1,0
28.1,2,10.0.0.1,10.0.0.100,17,1,328.4,201934.78,614.9,11.53,1,19,0
706.85,2,172.16.146.51,10.0.0.100,17,5,1092.14,337296.34,308.8,5.24,0,385,1
725.97,2,192.168.148.122,10.0.0.100,6,4,1409.75,128640.5,91.3,2.63,0,174,1
661.81,1,10.0.0.3,10.0.0.100,17,1,8.74,1546.15,177.0,20.72,1,42,0
70.28,2,10.0.0.3,10.0.0.100,6,2,51.34,7040.78,137.1,24.1,1,1,0
37.02,2,10.0.0.1,10.0.0.100,17,3,89.38,124042.37,1387.8,8.99,1,2,0
68.21,1,10.0.0.3,10.0.0.100,6,2,114.51,136736.45,1194.1,26.81,1,1,0
223.35,2,10.0.0.2,10.0.0.100,17,2,25.45,17026.6,669.1,9.81,1,1,0
637.88,2,10.0.0.3,10.0.0.100,6,3,28.39,1907.01,67.2,6.55,1,2,0
457.1,1,10.0.0.1,10.0.0.100,17,2,71.51,41784.56,584.3,27.69,1,1,0
701.04,1,172.16.7.88,10.0.0.100,17,4,2730.34,1057107.81,387.2,1.89,0,193,1
105.82,3,10.0.0.1,10.0.0.100,17,3,36.24,38454.45,1061.0,7.69,1,1,0
641.77,2,10.0.0.2,10.0.0.100,17,3,75.98,102430.54,1348.1,8.88,1,3,0
657.47,3,10.0.0.1,10.0.0.100,6,1,53.74,10715.94,199.4,13.06,1,36,0
762.29,3,192.168.40.154,10.0.0.100,6,5,233.45,24892.28,106.6,3.77,0,315,1
43.73,2,10.0.0.1,10.0.0.100,6,2,30.32,6187.66,204.1,27.55,1,1,0
114.35,3,10.0.0.1,10.0.0.100,6,3,17.89,1299.3,72.6,22.85,1,1,0
687.96,3,172.16.96.99,10.0.0.100,17,4,2851.75,911382.81,319.6,5.31,0,311,1
579.8,1,10.0.0.3,10.0.0.100,17,1,18.94,2981.83,157.5,23.87,1,20,0
391.22,2,10.0.0.2,10.0.0.100,17,1,334.44,284323.64,850.2,10.62,1,10,0
682.39,2,172.16.207.244,10.0.0.100,17,4,1330.41,410769.69,308.8,7.53,0,237,1
384.34,2,10.0.0.3,10.0.0.100,17,2,7.3,708.0,97.0,26.13,0,1,0
51.23,2,10.0.0.2,10.0.0.100,17,3,21.27,30628.87,1440.3,24.99,1,1,0
192.55,1,10.0.0.3,10.0.0.100,17,3,114.09,134677.59,1180.5,24.32,1,3,0
530.78,3,10.0.0.3,10.0.0.100,17,2,83.94,69007.35,822.1,13.17,1,3,0
627.31,3,10.0.0.3,10.0.0.100,17,2,89.53,82758.14,924.4,4.32,1,1,0
564.9,2,10.0.0.2,10.0.0.100,6,2,62.55,69365.38,1109.0,7.26,1,1,0
7.88,2,10.0.0.3,10.0.0.100,6,3,45.88,52007.33,1133.5,21.07,1,3,0
715.49,1,172.16.33.71,10.0.0.100,17,4,491.58,218378.05,444.2,3.24,0,3,1
717.16,3,172.16.102.133,10.0.0.100,17,4,1896.77,410346.42,216.3,0.58,0,343,1
714.61,3,172.16.142.2,10.0.0.100,17,4,2923.56,1201345.74,410.9,3.26,0,275,1
724.42,3,192.168.6.175,10.0.0.100,6,4,614.25,79078.67,128.7,3.16,0,273,1
748.1,2,192.168.242.147,10.0.0.100,6,4,682.11,38882.12,57.0,5.92,0,424,1
62.65,1,10.0.0.1,10.0.0.100,17,3,62.09,88681.2,1428.2,3.91,1,3,0
60.59,2,10.0.0.1,10.0.0.100,6,2,13.68,3333.37,243.6,4.35,1,2,0
60.29,1,10.0.0.3,10.0.0.100,6,1,48.76,8703.88,178.5,21.08,0,27,0
145.99,3,10.0.0.2,10.0.0.100,6,2,39.35,7437.84,189.0,3.01,0,1,0
576.13,3,10.0.0.1,10.0.0.100,6,2,16.69,20658.26,1238.0,27.5,1,3,0
767.14,3,192.168.70.67,10.0.0.100,6,5,2327.81,234644.87,100.8,0.71,0,75,1
569.7,1,10.0.0.1,10.0.0.100,17,3,78.47,39737.37,506.4,10.67,1,2,0
571.94,2,10.0.0.3,10.0.0.100,6,2,9.48,1425.72,150.4,10.01,1,1,0
550.38,2,10.0.0.2,10.0.0.100,6,2,176.39,146321.74,829.5,3.46,1,1,0
771.18,3,192.168.72.223,10.0.0.100,6,4,1786.55,130767.42,73.2,2.68,0,107,1
324.09,1,10.0.0.3,10.0.0.100,17,2,39.92,6210.96,155.6,22.18,1,1,0
638.21,1,10.0.0.2,10.0.0.100,17,2,22.37,5107.56,228.3,6.79,0,2,0
174.73,1,10.0.0.2,10.0.0.100,17,2,2.79,359.63,128.8,20.69,1,2,0
609.38,3,10.0.0.3,10.0.0.100,6,2,25.54,3622.12,141.8,21.98,1,3,0
